dateTime,total,nonRenew,renew,wind,solar,renewP,nonRenewP,created_at,updated_at,year_total_renew
9/11/2021 1:00:00 PM,2440.17,1458.16,982.01,929.28,52.73,40.24,59.76,2023-02-27 13:22,2023-02-27 13:22,1908139.14
9/11/2021 2:00:00 PM,2388.34,1245.41,1142.93,1032.52,110.41,47.85,52.15,2023-02-27 13:22,2023-02-27 13:22,1909282.07
9/11/2021 3:00:00 PM,2422.35,1253.94,1168.41,1103.33,65.08,48.23,51.77,2023-02-27 13:22,2023-02-27 13:22,1910450.48
9/11/2021 4:00:00 PM,2503.97,1270.63,1233.34,1171.92,61.42,49.26,50.74,2023-02-27 13:22,2023-02-27 13:22,1911683.82
9/11/2021 5:00:00 PM,2470.4,1376.98,1093.42,1061.16,32.26,44.26,55.74,2023-02-27 13:22,2023-02-27 13:22,1912777.24
9/11/2021 6:00:00 PM,2429.06,1256.35,1172.71,1157.7,15.01,48.28,51.72,2023-02-27 13:22,2023-02-27 13:22,1913949.95
9/11/2021 7:00:00 PM,2349.25,1239.2,1110.05,1089.07,20.98,47.25,52.75,2023-02-27 13:22,2023-02-27 13:22,1915060
9/11/2021 8:00:00 PM,2264.29,1240.13,1024.16,1018.63,5.53,45.23,54.77,2023-02-27 13:22,2023-02-27 13:22,1916084.16
9/11/2021 9:00:00 PM,2246.15,1259.51,986.64,986.64,0,43.93,56.07,2023-02-27 13:22,2023-02-27 13:22,1917070.8
9/11/2021 10:00:00 PM,2218.49,1424.16,794.33,794.33,0,35.8,64.2,2023-02-27 13:22,2023-02-27 13:22,1917865.13
9/11/2021 11:00:00 PM,2124.79,1417.3,707.49,707.49,0,33.3,66.7,2023-02-27 13:22,2023-02-27 13:22,1918572.62
9/12/2021 12:00:00 AM,1999.31,1442.65,556.66,556.66,0,27.84,72.16,2023-02-27 13:22,2023-02-27 13:22,1919129.28
9/12/2021 1:00:00 AM,1959.57,1288.55,671.02,671.02,0,34.24,65.76,2023-02-27 13:22,2023-02-27 13:22,1919800.3
9/12/2021 2:00:00 AM,1907.85,1265.49,642.36,642.36,0,33.67,66.33,2023-02-27 13:22,2023-02-27 13:22,1920442.66
9/12/2021 3:00:00 AM,1873.36,1268.39,604.97,604.97,0,32.29,67.71,2023-02-27 13:22,2023-02-27 13:22,1921047.63
9/12/2021 4:00:00 AM,1867.37,1331.34,536.03,536.03,0,28.71,71.29,2023-02-27 13:22,2023-02-27 13:22,1921583.66
9/12/2021 5:00:00 AM,1866.03,1193.67,672.36,672.36,0,36.03,63.97,2023-02-27 13:22,2023-02-27 13:22,1922256.02
9/12/2021 6:00:00 AM,1927.23,1225.07,702.16,702.16,0,36.43,63.57,2023-02-27 13:22,2023-02-27 13:22,1922958.18
9/12/2021 7:00:00 AM,1971.24,1176.8,794.44,794.44,0,40.3,59.7,2023-02-27 13:22,2023-02-27 13:22,1923752.62
9/12/2021 8:00:00 AM,2036.69,1104.08,932.61,931.58,1.03,45.79,54.21,2023-02-27 13:22,2023-02-27 13:22,1924685.23
9/12/2021 9:00:00 AM,2100.35,1154.47,945.88,919.4,26.48,45.03,54.97,2023-02-27 13:22,2023-02-27 13:22,1925631.11
9/12/2021 10:00:00 AM,2177.18,1665.87,511.31,461.87,49.44,23.48,76.52,2023-02-27 13:22,2023-02-27 13:22,1926142.42
9/12/2021 11:00:00 AM,2371.06,1836.58,534.48,480.6,53.88,22.54,77.46,2023-02-27 13:22,2023-02-27 13:22,1926676.9
9/12/2021 12:00:00 PM,2433.85,1933.95,499.9,410.62,89.28,20.54,79.46,2023-02-27 13:22,2023-02-27 13:22,1927176.8
9/12/2021 1:00:00 PM,2445.39,1963.02,482.37,356.13,126.24,19.73,80.27,2023-02-27 13:22,2023-02-27 13:22,1927659.17
9/12/2021 2:00:00 PM,2353.63,1616.84,736.79,504.77,232.02,31.3,68.7,2023-02-27 13:22,2023-02-27 13:22,1928395.96
9/12/2021 3:00:00 PM,2371.28,1616.73,754.55,498.91,255.64,31.82,68.18,2023-02-27 13:22,2023-02-27 13:22,1929150.51
9/12/2021 4:00:00 PM,2390.8,1680.05,710.75,579.69,131.06,29.73,70.27,2023-02-27 13:22,2023-02-27 13:22,1929861.26
9/12/2021 5:00:00 PM,2380.47,1854.56,525.91,437.77,88.14,22.09,77.91,2023-02-27 13:22,2023-02-27 13:22,1930387.17
9/12/2021 6:00:00 PM,2322.83,1887.21,435.62,368.49,67.13,18.75,81.25,2023-02-27 13:22,2023-02-27 13:22,1930822.79
9/12/2021 7:00:00 PM,2298.16,1867.64,430.52,399.87,30.65,18.73,81.27,2023-02-27 13:22,2023-02-27 13:22,1931253.31
9/12/2021 8:00:00 PM,2299.59,2179.46,120.13,116.44,3.69,5.22,94.78,2023-02-27 13:22,2023-02-27 13:22,1931373.44
9/12/2021 9:00:00 PM,2314.62,2250.9,63.72,63.72,0,2.75,97.25,2023-02-27 13:22,2023-02-27 13:22,1931437.16
9/12/2021 10:00:00 PM,2251.61,2107.62,143.99,143.99,0,6.39,93.61,2023-02-27 13:22,2023-02-27 13:22,1931581.15
9/12/2021 11:00:00 PM,2086.6,1876.76,209.84,209.84,0,10.06,89.94,2023-02-27 13:22,2023-02-27 13:22,1931790.99
9/13/2021 12:00:00 AM,1985.64,1768.57,217.07,217.07,0,10.93,89.07,2023-02-27 13:22,2023-02-27 13:22,1932008.06
9/13/2021 1:00:00 AM,1884.92,1500.61,384.31,384.31,0,20.39,79.61,2023-02-27 13:22,2023-02-27 13:22,1932392.37
9/13/2021 2:00:00 AM,1854.44,1333.15,521.29,521.29,0,28.11,71.89,2023-02-27 13:22,2023-02-27 13:22,1932913.66
9/13/2021 3:00:00 AM,1825.44,1245.75,579.69,579.69,0,31.76,68.24,2023-02-27 13:22,2023-02-27 13:22,1933493.35
9/13/2021 4:00:00 AM,1848.01,1378.27,469.74,469.74,0,25.42,74.58,2023-02-27 13:22,2023-02-27 13:22,1933963.09
9/13/2021 5:00:00 AM,1866.39,1435.45,430.94,430.94,0,23.09,76.91,2023-02-27 13:22,2023-02-27 13:22,1934394.03
9/13/2021 6:00:00 AM,1989.31,1559.05,430.26,430.26,0,21.63,78.37,2023-02-27 13:22,2023-02-27 13:22,1934824.29
9/13/2021 7:00:00 AM,2226.06,1709.34,516.72,516.72,0,23.21,76.79,2023-02-27 13:22,2023-02-27 13:22,1935341.01
9/13/2021 8:00:00 AM,2406.27,1982.19,424.08,424.08,0,17.62,82.38,2023-02-27 13:22,2023-02-27 13:22,1935765.09
9/13/2021 9:00:00 AM,2440.99,2021.43,419.56,410.12,9.44,17.19,82.81,2023-02-27 13:22,2023-02-27 13:22,1936184.65
9/13/2021 10:00:00 AM,2412.15,2015.79,396.36,371.94,24.42,16.43,83.57,2023-02-27 13:22,2023-02-27 13:22,1936581.01
9/13/2021 11:00:00 AM,2473.22,2096.16,377.06,343.99,33.07,15.25,84.75,2023-02-27 13:22,2023-02-27 13:22,1936958.07
9/13/2021 12:00:00 PM,2526.67,2210.63,316.04,261.68,54.36,12.51,87.49,2023-02-27 13:22,2023-02-27 13:22,1937274.11
9/13/2021 1:00:00 PM,2468.48,2252.99,215.49,138.37,77.12,8.73,91.27,2023-02-27 13:22,2023-02-27 13:22,1937489.6
9/13/2021 2:00:00 PM,2453.47,2077.71,375.76,264.31,111.45,15.32,84.68,2023-02-27 13:22,2023-02-27 13:22,1937865.36
9/13/2021 3:00:00 PM,2445.67,2060.27,385.4,322.73,62.67,15.76,84.24,2023-02-27 13:22,2023-02-27 13:22,1938250.76
9/13/2021 4:00:00 PM,2454.6,2015.35,439.25,394.27,44.98,17.89,82.11,2023-02-27 13:22,2023-02-27 13:22,1938690.01
9/13/2021 5:00:00 PM,2426.93,1860.3,566.63,520.39,46.24,23.35,76.65,2023-02-27 13:22,2023-02-27 13:22,1939256.64
9/13/2021 6:00:00 PM,2379.63,1772.24,607.39,564.87,42.52,25.52,74.48,2023-02-27 13:22,2023-02-27 13:22,1939864.03
9/13/2021 7:00:00 PM,2288.53,1495.06,793.47,775.46,18.01,34.67,65.33,2023-02-27 13:22,2023-02-27 13:22,1940657.5
9/13/2021 8:00:00 PM,2290.72,1568.25,722.47,721.46,1.01,31.54,68.46,2023-02-27 13:22,2023-02-27 13:22,1941379.97
9/13/2021 9:00:00 PM,2272.72,1477.46,795.26,795.26,0,34.99,65.01,2023-02-27 13:22,2023-02-27 13:22,1942175.23
9/13/2021 10:00:00 PM,2210.55,1286.49,924.06,924.06,0,41.8,58.2,2023-02-27 13:22,2023-02-27 13:22,1943099.29
9/13/2021 11:00:00 PM,2064.05,1223.96,840.09,840.09,0,40.7,59.3,2023-02-27 13:22,2023-02-27 13:22,1943939.38
9/14/2021 12:00:00 AM,1946.9,1236.49,710.41,710.41,0,36.49,63.51,2023-02-27 13:22,2023-02-27 13:22,1944649.79
9/14/2021 1:00:00 AM,1886.48,1175.57,710.91,710.91,0,37.68,62.32,2023-02-27 13:22,2023-02-27 13:22,1945360.7
9/14/2021 2:00:00 AM,1839.34,1053.74,785.6,785.6,0,42.71,57.29,2023-02-27 13:22,2023-02-27 13:22,1946146.3
9/14/2021 3:00:00 AM,1816.18,1068.08,748.1,748.1,0,41.19,58.81,2023-02-27 13:22,2023-02-27 13:22,1946894.4
9/14/2021 4:00:00 AM,1825.54,1000.89,824.65,824.65,0,45.17,54.83,2023-02-27 13:22,2023-02-27 13:22,1947719.05
9/14/2021 5:00:00 AM,1860.3,1046.68,813.62,813.62,0,43.74,56.26,2023-02-27 13:22,2023-02-27 13:22,1948532.67
9/14/2021 6:00:00 AM,1972.89,1569.98,402.91,402.91,0,20.42,79.58,2023-02-27 13:22,2023-02-27 13:22,1948935.58
9/14/2021 7:00:00 AM,2244.15,2052.52,191.63,191.63,0,8.54,91.46,2023-02-27 13:22,2023-02-27 13:22,1949127.21
9/14/2021 8:00:00 AM,2427.33,2245.5,181.83,178.38,3.45,7.49,92.51,2023-02-27 13:22,2023-02-27 13:22,1949309.04
9/14/2021 9:00:00 AM,2424.33,2267.84,156.49,128.26,28.23,6.45,93.55,2023-02-27 13:22,2023-02-27 13:22,1949465.53
9/14/2021 10:00:00 AM,2420.05,1994.13,425.92,337.88,88.04,17.6,82.4,2023-02-27 13:22,2023-02-27 13:22,1949891.45
9/14/2021 11:00:00 AM,2441.21,2121.15,320.06,168.35,151.71,13.11,86.89,2023-02-27 13:22,2023-02-27 13:22,1950211.51
9/14/2021 12:00:00 PM,2469.82,2222.98,246.84,54.08,192.76,9.99,90.01,2023-02-27 13:22,2023-02-27 13:22,1950458.35
9/14/2021 1:00:00 PM,2433.79,2142.46,291.33,10.75,280.58,11.97,88.03,2023-02-27 13:22,2023-02-27 13:22,1950749.68
9/14/2021 2:00:00 PM,2432.79,2152.84,279.95,0,279.95,11.51,88.49,2023-02-27 13:22,2023-02-27 13:22,1951029.63
9/14/2021 3:00:00 PM,2425.91,2118.8,307.11,4.61,302.5,12.66,87.34,2023-02-27 13:22,2023-02-27 13:22,1951336.74
9/14/2021 4:00:00 PM,2405.8,2058.71,347.09,23.6,323.49,14.43,85.57,2023-02-27 13:22,2023-02-27 13:22,1951683.83
9/14/2021 5:00:00 PM,2370.03,2080.3,289.73,0,289.73,12.22,87.78,2023-02-27 13:22,2023-02-27 13:22,1951973.56
9/14/2021 6:00:00 PM,2298.53,2096.23,202.3,2.25,200.05,8.8,91.2,2023-02-27 13:22,2023-02-27 13:22,1952175.86
9/14/2021 7:00:00 PM,2216.43,2136.78,79.65,0,79.65,3.59,96.41,2023-02-27 13:22,2023-02-27 13:22,1952255.51
9/14/2021 8:00:00 PM,2191.64,2189.4,2.24,0,2.24,0.1,99.9,2023-02-27 13:22,2023-02-27 13:22,1952257.75
9/14/2021 9:00:00 PM,2199.24,2199.24,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,1952257.75
9/14/2021 10:00:00 PM,2257.68,2257.68,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,1952257.75
9/14/2021 11:00:00 PM,2096.06,2096.06,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,1952257.75
9/15/2021 12:00:00 AM,1970.8,1970.8,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,1952257.75
9/15/2021 1:00:00 AM,1887.14,1887.14,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,1952257.75
9/15/2021 2:00:00 AM,1840.15,1840.15,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,1952257.75
9/15/2021 3:00:00 AM,1827.97,1813.5,14.47,14.47,0,0.79,99.21,2023-02-27 13:22,2023-02-27 13:22,1952272.22
9/15/2021 4:00:00 AM,1831.58,1612.12,219.46,219.46,0,11.98,88.02,2023-02-27 13:22,2023-02-27 13:22,1952491.68
9/15/2021 5:00:00 AM,1844.76,1526.96,317.8,317.8,0,17.23,82.77,2023-02-27 13:22,2023-02-27 13:22,1952809.48
9/15/2021 6:00:00 AM,1975.07,1553.22,421.85,421.85,0,21.36,78.64,2023-02-27 13:22,2023-02-27 13:22,1953231.33
9/15/2021 7:00:00 AM,2228.11,1632.82,595.29,595.29,0,26.72,73.28,2023-02-27 13:22,2023-02-27 13:22,1953826.62
9/15/2021 8:00:00 AM,2436.82,1832.66,604.16,597.51,6.65,24.79,75.21,2023-02-27 13:22,2023-02-27 13:22,1954430.78
9/15/2021 9:00:00 AM,2451.53,1927.74,523.79,452.19,71.6,21.37,78.63,2023-02-27 13:22,2023-02-27 13:22,1954954.57
9/15/2021 10:00:00 AM,2444.4,1931.33,513.07,342.37,170.7,20.99,79.01,2023-02-27 13:22,2023-02-27 13:22,1955467.64
9/15/2021 11:00:00 AM,2493.13,1970.28,522.85,283.7,239.15,20.97,79.03,2023-02-27 13:22,2023-02-27 13:22,1955990.49
9/15/2021 12:00:00 PM,2467.38,2010.28,457.1,270.69,186.41,18.53,81.47,2023-02-27 13:22,2023-02-27 13:22,1956447.59
9/15/2021 1:00:00 PM,2447.41,2120.13,327.28,177.55,149.73,13.37,86.63,2023-02-27 13:22,2023-02-27 13:22,1956774.87
9/15/2021 2:00:00 PM,2434.61,2161.87,272.74,141.69,131.05,11.2,88.8,2023-02-27 13:22,2023-02-27 13:22,1957047.61
9/15/2021 3:00:00 PM,2462.47,2307.44,155.03,53.49,101.54,6.3,93.7,2023-02-27 13:22,2023-02-27 13:22,1957202.64
9/15/2021 4:00:00 PM,2479.67,2344.82,134.85,0,134.85,5.44,94.56,2023-02-27 13:22,2023-02-27 13:22,1957337.49
9/15/2021 5:00:00 PM,2432.31,2301.11,131.2,36.01,95.19,5.39,94.61,2023-02-27 13:22,2023-02-27 13:22,1957468.69
9/15/2021 6:00:00 PM,2393.66,2339.9,53.76,19.12,34.64,2.25,97.75,2023-02-27 13:22,2023-02-27 13:22,1957522.45
9/15/2021 7:00:00 PM,2285.42,2262.89,22.53,0,22.53,0.99,99.01,2023-02-27 13:22,2023-02-27 13:22,1957544.98
9/15/2021 8:00:00 PM,2249.3,2242.19,7.11,1.84,5.27,0.32,99.68,2023-02-27 13:22,2023-02-27 13:22,1957552.09
9/15/2021 9:00:00 PM,2280.53,2271.93,8.6,8.6,0,0.38,99.62,2023-02-27 13:22,2023-02-27 13:22,1957560.69
9/15/2021 10:00:00 PM,2087.34,2074.49,12.85,12.85,0,0.62,99.38,2023-02-27 13:22,2023-02-27 13:22,1957573.54
9/15/2021 11:00:00 PM,1911.39,1887.99,23.4,23.4,0,1.22,98.78,2023-02-27 13:22,2023-02-27 13:22,1957596.94
9/16/2021 12:00:00 AM,1920.07,1899.29,20.78,20.78,0,1.08,98.92,2023-02-27 13:22,2023-02-27 13:22,1957617.72
9/16/2021 1:00:00 AM,1850.45,1826.14,24.31,24.31,0,1.31,98.69,2023-02-27 13:22,2023-02-27 13:22,1957642.03
9/16/2021 2:00:00 AM,1836.96,1836.96,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,1957642.03
9/16/2021 3:00:00 AM,1819.63,1819.63,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,1957642.03
9/16/2021 4:00:00 AM,1818.43,1818.43,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,1957642.03
9/16/2021 5:00:00 AM,1855.75,1855.75,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,1957642.03
9/16/2021 6:00:00 AM,1973.82,1958.72,15.1,15.1,0,0.77,99.23,2023-02-27 13:22,2023-02-27 13:22,1957657.13
9/16/2021 7:00:00 AM,2249.64,2249.64,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,1957657.13
9/16/2021 8:00:00 AM,2479.64,2479.64,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,1957657.13
9/16/2021 9:00:00 AM,2483.35,2483.35,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,1957657.13
9/16/2021 10:00:00 AM,2471.88,2228.97,242.91,218.72,24.19,9.83,90.17,2023-02-27 13:22,2023-02-27 13:22,1957900.04
9/16/2021 11:00:00 AM,2483.29,2214.21,269.08,222.83,46.25,10.84,89.16,2023-02-27 13:22,2023-02-27 13:22,1958169.12
9/16/2021 12:00:00 PM,2522.23,2315.18,207.05,133.82,73.23,8.21,91.79,2023-02-27 13:22,2023-02-27 13:22,1958376.17
9/16/2021 1:00:00 PM,2465.01,2288.61,176.4,104.89,71.51,7.16,92.84,2023-02-27 13:22,2023-02-27 13:22,1958552.57
9/16/2021 2:00:00 PM,2424.2,2271.2,153,73.13,79.87,6.31,93.69,2023-02-27 13:22,2023-02-27 13:22,1958705.57
9/16/2021 3:00:00 PM,2388.06,2130.35,257.71,170.48,87.23,10.79,89.21,2023-02-27 13:22,2023-02-27 13:22,1958963.28
9/16/2021 4:00:00 PM,2399.25,1906.13,493.12,323.19,169.93,20.55,79.45,2023-02-27 13:22,2023-02-27 13:22,1959456.4
9/16/2021 5:00:00 PM,2387.79,1619.9,767.89,618.38,149.51,32.16,67.84,2023-02-27 13:22,2023-02-27 13:22,1960224.29
9/16/2021 6:00:00 PM,2364.73,1436.11,928.62,777.07,151.55,39.27,60.73,2023-02-27 13:22,2023-02-27 13:22,1961152.91
9/16/2021 7:00:00 PM,2279.64,1503.14,776.5,705.06,71.44,34.06,65.94,2023-02-27 13:22,2023-02-27 13:22,1961929.41
9/16/2021 8:00:00 PM,2228.29,1389.99,838.3,829.58,8.72,37.62,62.38,2023-02-27 13:22,2023-02-27 13:22,1962767.71
9/16/2021 9:00:00 PM,2276.65,1396.77,879.88,879.88,0,38.65,61.35,2023-02-27 13:22,2023-02-27 13:22,1963647.59
9/16/2021 10:00:00 PM,2243.36,1442.42,800.94,800.94,0,35.7,64.3,2023-02-27 13:22,2023-02-27 13:22,1964448.53
9/16/2021 11:00:00 PM,2108.91,1424.16,684.75,684.75,0,32.47,67.53,2023-02-27 13:22,2023-02-27 13:22,1965133.28
9/17/2021 12:00:00 AM,1974.29,1391.13,583.16,583.16,0,29.54,70.46,2023-02-27 13:22,2023-02-27 13:22,1965716.44
9/17/2021 1:00:00 AM,1915.08,1387.57,527.51,527.51,0,27.55,72.45,2023-02-27 13:22,2023-02-27 13:22,1966243.95
9/17/2021 2:00:00 AM,1873.66,1330.85,542.81,542.81,0,28.97,71.03,2023-02-27 13:22,2023-02-27 13:22,1966786.76
9/17/2021 3:00:00 AM,1883.15,1380.89,502.26,502.26,0,26.67,73.33,2023-02-27 13:22,2023-02-27 13:22,1967289.02
9/17/2021 4:00:00 AM,1855.67,1386.47,469.2,469.2,0,25.28,74.72,2023-02-27 13:22,2023-02-27 13:22,1967758.22
9/17/2021 5:00:00 AM,1903.71,1385.12,518.59,518.59,0,27.24,72.76,2023-02-27 13:22,2023-02-27 13:22,1968276.81
9/17/2021 6:00:00 AM,2045.5,1391.9,653.6,653.6,0,31.95,68.05,2023-02-27 13:22,2023-02-27 13:22,1968930.41
9/17/2021 7:00:00 AM,2309.98,1467.03,842.95,842.95,0,36.49,63.51,2023-02-27 13:22,2023-02-27 13:22,1969773.36
9/17/2021 8:00:00 AM,2522.76,1168.87,1353.89,1353.08,0.81,53.67,46.33,2023-02-27 13:22,2023-02-27 13:22,1971127.25
9/17/2021 9:00:00 AM,2554.58,1383.67,1170.91,1120.68,50.23,45.84,54.16,2023-02-27 13:22,2023-02-27 13:22,1972298.16
9/17/2021 10:00:00 AM,2563.21,2125.19,438.02,304.73,133.29,17.09,82.91,2023-02-27 13:22,2023-02-27 13:22,1972736.18
9/17/2021 11:00:00 AM,2578.68,1925.18,653.5,456.08,197.42,25.34,74.66,2023-02-27 13:22,2023-02-27 13:22,1973389.68
9/17/2021 12:00:00 PM,2570.73,1995.54,575.19,344.54,230.65,22.37,77.63,2023-02-27 13:22,2023-02-27 13:22,1973964.87
9/17/2021 1:00:00 PM,2525.3,2013.4,511.9,373.33,138.57,20.27,79.73,2023-02-27 13:22,2023-02-27 13:22,1974476.77
9/17/2021 2:00:00 PM,2523.18,1907.67,615.51,423.41,192.1,24.39,75.61,2023-02-27 13:22,2023-02-27 13:22,1975092.28
9/17/2021 3:00:00 PM,2497.73,1744.65,753.08,508.55,244.53,30.15,69.85,2023-02-27 13:22,2023-02-27 13:22,1975845.36
9/17/2021 4:00:00 PM,2453.93,1611.15,842.78,478.78,364,34.34,65.66,2023-02-27 13:22,2023-02-27 13:22,1976688.14
9/17/2021 5:00:00 PM,2361.88,1502.83,859.05,427.89,431.16,36.37,63.63,2023-02-27 13:22,2023-02-27 13:22,1977547.19
9/17/2021 6:00:00 PM,2364.41,1540.94,823.47,559.71,263.76,34.83,65.17,2023-02-27 13:22,2023-02-27 13:22,1978370.66
9/17/2021 7:00:00 PM,2244.72,1741.21,503.51,398.38,105.13,22.43,77.57,2023-02-27 13:22,2023-02-27 13:22,1978874.17
9/17/2021 8:00:00 PM,2241.29,1885.53,355.76,345.05,10.71,15.87,84.13,2023-02-27 13:22,2023-02-27 13:22,1979229.93
9/17/2021 9:00:00 PM,2278.2,2066.4,211.8,211.8,0,9.3,90.7,2023-02-27 13:22,2023-02-27 13:22,1979441.73
9/17/2021 10:00:00 PM,2242.09,2202.29,39.8,39.8,0,1.78,98.22,2023-02-27 13:22,2023-02-27 13:22,1979481.53
9/17/2021 11:00:00 PM,2116.73,2110.79,5.94,5.94,0,0.28,99.72,2023-02-27 13:22,2023-02-27 13:22,1979487.47
9/18/2021 12:00:00 AM,2044.82,2015.33,29.49,29.49,0,1.44,98.56,2023-02-27 13:22,2023-02-27 13:22,1979516.96
9/18/2021 1:00:00 AM,1963.13,1963.13,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,1979516.96
9/18/2021 2:00:00 AM,1908.51,1908.51,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,1979516.96
9/18/2021 3:00:00 AM,1889.79,1889.79,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,1979516.96
9/18/2021 4:00:00 AM,1888.32,1888.32,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,1979516.96
9/18/2021 5:00:00 AM,1914.03,1914.03,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,1979516.96
9/18/2021 6:00:00 AM,1977.93,1913.82,64.11,64.11,0,3.24,96.76,2023-02-27 13:22,2023-02-27 13:22,1979581.07
9/18/2021 7:00:00 AM,2075.06,1995.43,79.63,79.63,0,3.84,96.16,2023-02-27 13:22,2023-02-27 13:22,1979660.7
9/18/2021 8:00:00 AM,2146.2,2115.17,31.03,31.03,0,1.45,98.55,2023-02-27 13:22,2023-02-27 13:22,1979691.73
9/18/2021 9:00:00 AM,2236.76,2200.15,36.61,36.2,0.41,1.64,98.36,2023-02-27 13:22,2023-02-27 13:22,1979728.34
9/18/2021 10:00:00 AM,2352.55,2269.66,82.89,73.37,9.52,3.52,96.48,2023-02-27 13:22,2023-02-27 13:22,1979811.23
9/18/2021 11:00:00 AM,2435.78,2318.34,117.44,101.14,16.3,4.82,95.18,2023-02-27 13:22,2023-02-27 13:22,1979928.67
9/18/2021 12:00:00 PM,2456.72,2368.71,88.01,59.29,28.72,3.58,96.42,2023-02-27 13:22,2023-02-27 13:22,1980016.68
9/18/2021 1:00:00 PM,2449.01,2334.58,114.43,62.43,52,4.67,95.33,2023-02-27 13:22,2023-02-27 13:22,1980131.11
9/18/2021 2:00:00 PM,2544.29,2469.16,75.13,27.07,48.06,2.95,97.05,2023-02-27 13:22,2023-02-27 13:22,1980206.24
9/18/2021 3:00:00 PM,2516.85,2397,119.85,64.95,54.9,4.76,95.24,2023-02-27 13:22,2023-02-27 13:22,1980326.09
9/18/2021 4:00:00 PM,2462.24,2292.79,169.45,132.59,36.86,6.88,93.12,2023-02-27 13:22,2023-02-27 13:22,1980495.54
9/18/2021 5:00:00 PM,2489.16,1962.7,526.46,489.45,37.01,21.15,78.85,2023-02-27 13:22,2023-02-27 13:22,1981022
9/18/2021 6:00:00 PM,2358.19,1560.11,798.08,765.28,32.8,33.84,66.16,2023-02-27 13:22,2023-02-27 13:22,1981820.08
9/18/2021 7:00:00 PM,2320.49,1737.9,582.59,572.63,9.96,25.11,74.89,2023-02-27 13:22,2023-02-27 13:22,1982402.67
9/18/2021 8:00:00 PM,2323.99,1809.77,514.22,514.22,0,22.13,77.87,2023-02-27 13:22,2023-02-27 13:22,1982916.89
9/18/2021 9:00:00 PM,2382.46,1455.9,926.56,926.56,0,38.89,61.11,2023-02-27 13:22,2023-02-27 13:22,1983843.45
9/18/2021 10:00:00 PM,2285.23,1840.4,444.83,444.83,0,19.47,80.53,2023-02-27 13:22,2023-02-27 13:22,1984288.28
9/18/2021 11:00:00 PM,2197.47,2011.89,185.58,185.58,0,8.45,91.55,2023-02-27 13:22,2023-02-27 13:22,1984473.86
9/19/2021 12:00:00 AM,2067.29,1860.88,206.41,206.41,0,9.98,90.02,2023-02-27 13:22,2023-02-27 13:22,1984680.27
9/19/2021 1:00:00 AM,2009.94,1836.23,173.71,173.71,0,8.64,91.36,2023-02-27 13:22,2023-02-27 13:22,1984853.98
9/19/2021 2:00:00 AM,1922.22,1820.61,101.61,101.61,0,5.29,94.71,2023-02-27 13:22,2023-02-27 13:22,1984955.59
9/19/2021 3:00:00 AM,1889.25,1665.52,223.73,223.73,0,11.84,88.16,2023-02-27 13:22,2023-02-27 13:22,1985179.32
9/19/2021 4:00:00 AM,1855.78,1700.05,155.73,155.73,0,8.39,91.61,2023-02-27 13:22,2023-02-27 13:22,1985335.05
9/19/2021 5:00:00 AM,1886.83,1820.55,66.28,66.28,0,3.51,96.49,2023-02-27 13:22,2023-02-27 13:22,1985401.33
9/19/2021 6:00:00 AM,1938.74,1846.05,92.69,92.69,0,4.78,95.22,2023-02-27 13:22,2023-02-27 13:22,1985494.02
9/19/2021 7:00:00 AM,2034.1,2008.07,26.03,26.03,0,1.28,98.72,2023-02-27 13:22,2023-02-27 13:22,1985520.05
9/19/2021 8:00:00 AM,2088.93,2086.13,2.8,2.71,0.09,0.13,99.87,2023-02-27 13:22,2023-02-27 13:22,1985522.85
9/19/2021 9:00:00 AM,2112.49,2074.88,37.61,5.1,32.51,1.78,98.22,2023-02-27 13:22,2023-02-27 13:22,1985560.46
9/19/2021 10:00:00 AM,2247.59,2106.89,140.7,1.11,139.59,6.26,93.74,2023-02-27 13:22,2023-02-27 13:22,1985701.16
9/19/2021 11:00:00 AM,2286.68,2172.44,114.24,0,114.24,5,95,2023-02-27 13:22,2023-02-27 13:22,1985815.4
9/19/2021 12:00:00 PM,2435.29,2289.91,145.38,33.18,112.2,5.97,94.03,2023-02-27 13:22,2023-02-27 13:22,1985960.78
9/19/2021 1:00:00 PM,2461.42,2194.84,266.58,16.58,250,10.83,89.17,2023-02-27 13:22,2023-02-27 13:22,1986227.36
